Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
259,Mother,Lily020215b,right .,Lily,536.775,537.448,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,MotherofLily_Lily020215b_259
260,Lily,Lily020215b,and these are lakes too .,Lily,537.448,539.358,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|3|PRED] [5|4|PQ 6|3|PUNCT],[coord|and] [pro:dem|these] [cop|be&PRES] [n|lake-PL] [post|too .],,,,,,,,,,LilyofLily_Lily020215b_260
261,Mother,Lily020215b,you're right .,Lily,539.358,540.33,[],[1|3|SUBJ 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily020215b_261
262,Mother,Lily020215b,all the blue (.) is water .,Lily,540.33,542.961,[],[1|3|QUANT] [2|3|DET] [3|4|SUBJ] [4|0|ROOT] [5|4|PRED 6|4|PUNCT],[qn|all] [det:art|the] [n|blue] [cop|be&3S] [v|water .],,,,,,,,,,MotherofLily_Lily020215b_262
263,Lily,Lily020215b,and what's the green one ?,Lily,543.053,546.698,[],[1|6|LINK] [2|6|MOD 3|2|POSS] [4|5|DET] [5|6|MOD] [6|0|ROOT 7|6|PUNCT],[coord|and] [pro:int|what~poss|s] [det:art|the] [n|green] [pro:indef|one ?],,,,,,,,,,LilyofLily_Lily020215b_263
264,Mother,Lily020215b,the green one is Michigan .,Lily,546.698,548.181,[],[1|2|DET] [2|4|SUBJ] [3|4|SUBJ] [4|0|ROOT] [5|4|PRED 6|4|PUNCT],[det:art|the] [n|green] [pro:indef|one] [cop|be&3S] [n:prop|Michigan .],,,,,,,,,,MotherofLily_Lily020215b_264
265,Lily,Lily020215b,Michigan .,Lily,548.181,550.225,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Michigan .],,,,,,,,,,LilyofLily_Lily020215b_265
266,Mother,Lily020215b,right .,Lily,0.0,0.0,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,MotherofLily_Lily020215b_266
267,Lily,Lily020215b,just like baby Ariel yyy yyy .,Lily,550.766,555.326,[],[1|2|JCT] [2|4|COM] [3|4|MOD] [4|0|ROOT] [] [5|4|PUNCT],[adv|just] [co|like] [n|baby] [n:prop|Ariel] [] [.],,,,,,,,,,LilyofLily_Lily020215b_267
268,Mother,Lily020215b,green like baby Ariel ?,Lily,555.326,556.831,[],[1|4|LINK] [2|4|LINK] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[n|green] [conj|like] [n|baby] [n:prop|Ariel ?],,,,,,,,,,MotherofLily_Lily020215b_268
269,Lily,Lily020215b,this is just like the robot .,Lily,556.831,563.843,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|2|JCT] [5|6|DET] [6|4|POBJ 7|2|PUNCT],[pro:dem|this] [cop|be&3S] [adv|just] [prep|like] [det:art|the] [n|robot .],,,,,,,,,,LilyofLily_Lily020215b_269
270,Mother,Lily020215b,that's the color that's the same color as the robot .,Lily,563.843,565.651,[],[1|2|SUBJ 2|0|ROOT] [3|4|DET] [4|2|PRED] [5|9|LINK 6|9|AUX] [7|9|DET] [8|9|MOD] [9|4|CMOD] [10|9|NJCT] [11|12|DET] [12|10|POBJ 13|2|PUNCT],[pro:dem|that~cop|be&3S] [det:art|the] [n|color] [pro:rel|that~aux|be&3S] [det:art|the] [adj|same] [n|color] [prep|as] [det:art|the] [n|robot .],,,,,,,,,,MotherofLily_Lily020215b_270
271,Mother,Lily020215b,you're right .,Lily,565.651,566.523,[],[1|3|SUBJ 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily020215b_271
272,Lily,Lily020215b,that's color like robot too .,Lily,566.523,570.973,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|5|COM] [5|3|XMOD] [6|5|PQ 7|2|PUNCT],[pro:dem|that~cop|be&3S] [n|color] [co|like] [n|robot] [post|too .],,,,,,,,,,LilyofLily_Lily020215b_272
273,Mother,Lily020215b,right .,Lily,570.973,571.385,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,MotherofLily_Lily020215b_273
274,Mother,Lily020215b,that's green to like the robot .,Lily,571.385,573.175,[],[1|2|SUBJ 2|0|ROOT] [3|7|MOD] [4|5|INF] [5|7|COM] [6|7|DET] [7|2|PRED 8|2|PUNCT],[pro:dem|that~cop|be&3S] [n|green] [inf|to] [co|like] [det:art|the] [n|robot .],,,,,,,,,,MotherofLily_Lily020215b_274
275,Lily,Lily020215b,this is a color pink purple and orange and purple too .,Lily,573.211,584.4159999999999,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|PRED] [5|6|MOD] [6|4|XMOD] [7|6|CONJ] [8|7|COORD] [9|8|CONJ] [10|9|COORD] [11|10|PQ 12|2|PUNCT],[pro:dem|this] [cop|be&3S] [det:art|a] [n|color] [adj|pink] [n|purple] [coord|and] [adj|orange] [coord|and] [adj|purple] [post|too .],,,,,,,,,,LilyofLily_Lily020215b_275
276,Mother,Lily020215b,you know the states aren't always the same color on different (t:t:trail off),Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|12|SUBJ] [5|12|AUX 6|5|NEG] [7|12|JCT] [8|10|DET] [9|10|MOD] [10|12|SUBJ] [11|10|NJCT] [12|2|PRED 13|2|PUNCT],[pro:per|you] [v|know] [det:art|the] [n|state-PL] [aux|be&PRES~neg|not] [adv|always] [det:art|the] [adj|same] [n|color] [adv|on] [adj|different (mt:trail off)],,,,,,,,,,MotherofLily_Lily020215b_276
277,Mother,Lily020215b,&-uh hm: &-uh hm: right .,Lily,0.0,0.0,[],[] [1|3|COM] [] [2|3|COM] [3|0|INCROOT 4|3|PUNCT],[] [co|hm] [] [co|hm] [n|right .],,,,,,,,,,MotherofLily_Lily020215b_277
278,Mother,Lily020215b,right .,Lily,584.4159999999999,585.048,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,MotherofLily_Lily020215b_278
279,Mother,Lily020215b,on different maps the states may be different colors honey .,Lily,585.048,587.293,[],[1|2|JCT] [2|3|MOD] [3|0|INCROOT] [4|5|DET] [5|7|SUBJ] [6|7|AUX] [7|3|COMP] [8|10|MOD] [9|10|MOD] [10|7|PRED 11|3|PUNCT],[adv|on] [adj|different] [n|map-PL] [det:art|the] [n|state-PL] [mod|may] [cop|be] [adj|different] [n|color-PL] [n|honey .],,,,,,,,,,MotherofLily_Lily020215b_279
280,Mother,Lily020215b,but they're always the same shape .,Lily,587.293,588.728,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|JCT] [5|7|DET] [6|7|MOD] [7|3|PRED 8|3|PUNCT],[conj|but] [pro:sub|they~cop|be&PRES] [adv|always] [det:art|the] [adj|same] [n|shape .],,,,,,,,,,MotherofLily_Lily020215b_280
281,Mother,Lily020215b,but they might be different colors .,Lily,588.728,590.758,[],[1|4|LINK] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|6|MOD] [6|4|PRED 7|4|PUNCT],[conj|but] [pro:sub|they] [mod|might] [cop|be] [adj|different] [n|color-PL .],,,,,,,,,,MotherofLily_Lily020215b_281
282,Lily,Lily020215b,yyy these are different color a green a yyy brown .,Lily,590.758,598.95,[],[] [1|2|SUBJ] [2|0|ROOT] [3|4|MOD] [4|2|PRED] [5|6|DET] [6|4|OBJ] [7|8|DET] [] [8|6|PRED 9|2|PUNCT],[] [pro:dem|these] [cop|be&PRES] [adj|different] [n|color] [det:art|a] [n|green] [det:art|a] [] [adj|brown .],,,,,,,,,,LilyofLily_Lily020215b_282
283,Lily,Lily020215b,yyy yyy and yyy yyy yyy .,Lily,598.95,607.096,[],[] [] [1|0|INCROOT] [] [] [2|1|PUNCT],[] [] [coord|and] [] [] [.],,,,,,,,,,LilyofLily_Lily020215b_283
284,Lily,Lily020215b,yyy yyy yyy yyy yyy yyy yyy yyy .,Lily,607.096,618.793,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_284
285,Mother,Lily020215b,and you're gonna put them in the bag .,Lily,618.793,623.43,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|5|AUX] [5|3|PRED] [6|5|OBJ] [7|5|JCT] [8|9|DET] [9|7|POBJ 10|3|PUNCT],[coord|and] [pro:per|you~cop|be&PRES] [mod:aux|gonna] [v|put&ZERO] [pro:obj|them] [prep|in] [det:art|the] [n|bag .],,,,,,,,,,MotherofLily_Lily020215b_285
286,Mother,Lily020215b,boink .,Lily,623.431,636.121,[],[1|0|INCROOT 2|1|PUNCT],[on|boink .],,,,,,,,,,MotherofLily_Lily020215b_286
287,Lily,Lily020215b,button it .,Lily,636.123,638.23,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|button] [pro:per|it .],,,,,,,,,,LilyofLily_Lily020215b_287
288,Mother,Lily020215b,oh we're gonna snap it ?,Lily,638.23,639.691,[],[1|3|COM] [2|3|SUBJ 3|5|AUX] [4|5|AUX] [5|0|ROOT] [6|5|OBJ 7|5|PUNCT],[co|oh] [pro:sub|we~aux|be&PRES] [mod:aux|gonna] [v|snap] [pro:per|it ?],,,,,,,,,,MotherofLily_Lily020215b_288
289,Lily,Lily020215b,okay .,Lily,639.691,640.75,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,LilyofLily_Lily020215b_289
290,Mother,Lily020215b,do you want mommy to do it ?,Lily,640.75,641.83,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|INF] [6|3|XCOMP] [7|6|OBJ 8|3|PUNCT],[mod|do] [pro:per|you] [v|want] [n|mommy] [inf|to] [v|do] [pro:per|it ?],,,,,,,,,,MotherofLily_Lily020215b_290
291,Lily,Lily020215b,okay .,Lily,641.83,642.68,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,LilyofLily_Lily020215b_291
292,Lily,Lily020215b,Belle and Sleeping Beauty .,Lily,642.68,646.413,[],[1|0|INCROOT] [2|1|CONJ] [3|4|SUBJ] [4|2|COORD 5|1|PUNCT],[n:prop|Belle] [coord|and] [n:prop|Sleeping] [n:prop|Beauty .],,,,,,,,,,LilyofLily_Lily020215b_292
293,Mother,Lily020215b,okay do you wanna put them in first ?,Lily,0.0,0.0,[],[1|3|COM] [2|3|AUX] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|OBJ] [7|5|JCT] [8|5|JCT 9|5|PUNCT],[co|okay] [mod|do] [pro:per|you] [mod:aux|wanna] [v|put&ZERO] [pro:obj|them] [adv|in] [adv|first ?],,,,,,,,,,MotherofLily_Lily020215b_293
294,Lily,Lily020215b,yyy you .,Lily,646.413,648.141,[],[] [1|0|INCROOT 2|1|PUNCT],[] [pro:per|you .],,,,,,,,,,LilyofLily_Lily020215b_294
295,Mother,Lily020215b,oh you want me to put them in .,Lily,648.141,649.556,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|6|INF] [6|3|XCOMP] [7|6|OBJ] [8|6|JCT 9|3|PUNCT],[co|oh] [pro:per|you] [v|want] [pro:obj|me] [inf|to] [v|put&ZERO] [pro:obj|them] [adv|in .],,,,,,,,,,MotherofLily_Lily020215b_295
296,Mother,Lily020215b,thank you .,Lily,649.596,654.815,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you .],,,,,,,,,,MotherofLily_Lily020215b_296
297,Mother,Lily020215b,and thank you .,Lily,654.816,656.318,[],[1|2|LINK] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[coord|and] [v|thank] [pro:per|you .],,,,,,,,,,MotherofLily_Lily020215b_297
298,Mother,Lily020215b,now I shall snap it .,Lily,656.318,659.176,[],[1|4|JCT] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|4|OBJ 6|4|PUNCT],[adv|now] [pro:sub|I] [mod|shall] [v|snap] [pro:per|it .],,,,,,,,,,MotherofLily_Lily020215b_298
299,Mother,Lily020215b,there you go .,Lily,659.176,660.626,[],[1|3|JCT] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[adv|there] [pro:per|you] [v|go .],,,,,,,,,,MotherofLily_Lily020215b_299
300,Mother,Lily020215b,how's that ?,Lily,660.626,662.365,[],[1|3|LINK 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[adv:int|how~aux|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofLily_Lily020215b_300
301,Lily,Lily020215b,and a cake's yyy ate .,Lily,662.365,668.796,[],[1|5|LINK] [2|3|DET] [3|5|SUBJ 4|3|POSS] [] [5|0|ROOT 6|5|PUNCT],[coord|and] [det:art|a] [n|cake~poss|s] [] [v|eat&PAST .],,,,,,,,,,LilyofLily_Lily020215b_301
302,Mother,Lily020215b,oo .,Lily,668.796,669.238,[],[1|0|INCROOT 2|1|PUNCT],[co|oo .],,,,,,,,,,MotherofLily_Lily020215b_302
303,Lily,Lily020215b,cake yyy yyy the cake was blueberry strawberry .,Lily,669.238,679.3,[],[1|0|ROOT] [] [] [2|3|DET] [3|4|SUBJ] [4|1|COMP] [5|6|MOD] [6|4|PRED 7|1|PUNCT],[v|cake] [] [] [det:art|the] [n|cake] [cop|be&PAST&13S] [n|blueberry] [n|strawberry .],,,,,,,,,,LilyofLily_Lily020215b_303
304,Mother,Lily020215b,wow blueberry and strawberry .,Lily,0.0,0.0,[],[1|2|COM] [2|0|INCROOT] [3|2|CONJ] [4|3|COORD 5|2|PUNCT],[co|wow] [n|blueberry] [coord|and] [n|strawberry .],,,,,,,,,,MotherofLily_Lily020215b_304
305,Mother,Lily020215b,how delicious .,Lily,679.3,686.955,[],[1|2|LINK] [2|0|INCROOT 3|2|PUNCT],[adv:int|how] [adj|delicious .],,,,,,,,,,MotherofLily_Lily020215b_305
306,Lily,Lily020215b,xxx .,Lily,686.956,692.71,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_306
307,Mother,Lily020215b,&ut .,Lily,692.711,695.913,[],[],[],,,,,,,,,,MotherofLily_Lily020215b_307
308,Toy,Lily020215b,xxx .,Lily,695.913,705.22,[],[],[],,,,,,,,,,ToyofLily_Lily020215b_308
309,Mother,Lily020215b,ha ha ha ha .,Lily,705.221,707.035,[],[1|4|COM] [2|4|COM] [3|4|COM] [4|0|ROOT 5|4|PUNCT],[co|ha] [co|ha] [co|ha] [co|ha .],,,,,,,,,,MotherofLily_Lily020215b_309
310,Toy,Lily020215b,it's time for the bear Cha_Cha_Cha .,Lily,707.035,710.9,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|3|NJCT] [5|6|DET] [6|4|POBJ] [7|6|APP 8|2|PUNCT],[pro:per|it~cop|be&3S] [n|time] [prep|for] [det:art|the] [n|bear] [n:prop|Cha_Cha_Cha .],,,,,,,,,,ToyofLily_Lily020215b_310
311,Mother,Lily020215b,are you gonna dance ?,Lily,710.9,712.153,[],[1|4|AUX] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT 5|4|PUNCT],[cop|be&PRES] [pro:per|you] [mod:aux|gonna] [v|dance ?],,,,,,,,,,MotherofLily_Lily020215b_311
312,Toy,Lily020215b,xxx .,Lily,712.153,719.16,[],[],[],,,,,,,,,,ToyofLily_Lily020215b_312
313,Mother,Lily020215b,ha ha ha ha .,Lily,719.16,721.696,[],[1|4|COM] [2|4|COM] [3|4|COM] [4|0|ROOT 5|4|PUNCT],[co|ha] [co|ha] [co|ha] [co|ha .],,,,,,,,,,MotherofLily_Lily020215b_313
314,Toy,Lily020215b,time for the bear Cha_Cha_Cha xxx .,Lily,721.696,734.245,[],[1|0|INCROOT] [2|1|NJCT] [3|4|DET] [4|2|POBJ] [5|4|APP] [6|1|PUNCT],[n|time] [prep|for] [det:art|the] [n|bear] [n:prop|Cha_Cha_Cha] [.],,,,,,,,,,ToyofLily_Lily020215b_314
315,Mother,Lily020215b,you wanna read a book sweetie ?,Lily,734.246,738.895,[],[1|3|SUBJ] [2|3|AUX] [3|0|ROOT] [4|5|DET] [5|3|OBJ] [6|5|COM 7|3|PUNCT],[pro:per|you] [mod:aux|wanna] [v|read&ZERO] [det:art|a] [n|book] [co|sweetie ?],,,,,,,,,,MotherofLily_Lily020215b_315
316,Mother,Lily020215b,you're kissing bear ?,Lily,738.895,740.25,[],[1|3|SUBJ 2|3|AUX] [3|0|ROOT] [4|3|OBJ 5|3|PUNCT],[pro:per|you~aux|be&PRES] [part|kiss-PRESP] [n|bear ?],,,,,,,,,,MotherofLily_Lily020215b_316
317,Mother,Lily020215b,he he .,Lily,740.25,741.556,[],[1|2|SUBJ] [2|0|ROOT 3|2|PUNCT],[pro:sub|he] [pro:sub|he .],,,,,,,,,,MotherofLily_Lily020215b_317
318,Mother,Lily020215b,do you wanna read a book honey ?,Lily,741.556,742.755,[],[1|4|AUX] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|7|DET] [6|7|MOD] [7|4|OBJ 8|4|PUNCT],[mod|do] [pro:per|you] [mod:aux|wanna] [v|read&ZERO] [det:art|a] [n|book] [n|honey ?],,,,,,,,,,MotherofLily_Lily020215b_318
319,Lily,Lily020215b,okay .,Lily,743.431,746.06,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,LilyofLily_Lily020215b_319
320,Mother,Lily020215b,okay .,Lily,746.06,753.311,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020215b_320
321,Lily,Lily020215b,and dandelion too .,Lily,753.313,756.6610000000001,[],[1|0|INCROOT] [2|1|COORD] [3|2|PQ 4|1|PUNCT],[coord|and] [n|dandelion] [post|too .],,,,,,,,,,LilyofLily_Lily020215b_321
322,Mother,Lily020215b,okay .,Lily,756.6610000000001,757.511,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020215b_322
323,Lily,Lily020215b,please bring dandelion yyy .,Lily,757.511,763.555,[],[1|2|COM] [2|0|ROOT] [3|2|OBJ] [4|2|PUNCT],[co|please] [v|bring] [n|dandelion] [.],,,,,,,,,,LilyofLily_Lily020215b_323
324,Mother,Lily020215b,<o>kay .,Lily,763.555,769.171,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020215b_324
325,Mother,Lily020215b,thank you .,Lily,769.173,770.235,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|thank] [pro:per|you .],,,,,,,,,,MotherofLily_Lily020215b_325
326,Mother,Lily020215b,Lily can you sing twinkle twinkle little star for me ?,Lily,770.235,773.721,[],[1|4|SUBJ] [2|4|AUX] [3|4|SUBJ] [4|0|ROOT] [5|8|MOD] [6|8|MOD] [7|8|MOD] [8|4|OBJ] [9|4|JCT] [10|9|POBJ 11|4|PUNCT],[n:prop|Lily] [mod|can] [pro:per|you] [v|sing] [n|twinkle] [n|twinkle] [adj|little] [n|star] [prep|for] [pro:obj|me ?],,,,,,,,,,MotherofLily_Lily020215b_326
327,Lily,Lily020215b,twinkle twinkle little star .,Lily,773.721,777.713,[],[1|2|MOD] [2|4|MOD] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[n|twinkle] [n|twinkle] [adj|little] [n|star .],,,,,,,,,,LilyofLily_Lily020215b_327
328,Lily,Lily020215b,how I wonder what you are .,Lily,777.713,781.53,[],[1|3|LINK] [2|3|SUBJ] [3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|COMP 7|3|PUNCT],[adv:int|how] [pro:sub|I] [v|wonder] [pro:int|what] [pro:per|you] [cop|be&PRES .],,,,,,,,,,LilyofLily_Lily020215b_328
329,Lily,Lily020215b,like a diamond in the sky .,Lily,781.53,786.301,[],[1|0|INCROOT] [2|3|DET] [3|1|POBJ] [4|3|NJCT] [5|6|DET] [6|4|POBJ 7|1|PUNCT],[prep|like] [det:art|a] [n|diamond] [prep|in] [det:art|the] [n|sky .],,,,,,,,,,LilyofLily_Lily020215b_329
330,Lily,Lily020215b,twinkle twinkle little star .,Lily,786.301,791.695,[],[1|2|MOD] [2|4|MOD] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[n|twinkle] [n|twinkle] [adj|little] [n|star .],,,,,,,,,,LilyofLily_Lily020215b_330
331,Lily,Lily020215b,how I I what you are .,Lily,791.695,795.568,[],[1|3|LINK] [2|3|SUBJ] [3|6|SUBJ] [4|6|LINK] [5|6|SUBJ] [6|0|ROOT 7|6|PUNCT],[adv:int|how] [pro:sub|I] [pro:sub|I] [pro:int|what] [pro:per|you] [cop|be&PRES .],,,,,,,,,,LilyofLily_Lily020215b_331
332,Lily,Lily020215b,yyy yyy .,Lily,795.568,798.648,[],[],[],,,,,,,,,,LilyofLily_Lily020215b_332
333,Mother,Lily020215b,that was great .,Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that] [cop|be&PAST&13S] [adj|great .],,,,,,,,,,MotherofLily_Lily020215b_333
334,Mother,Lily020215b,which one should we read first ?,Lily,798.648,800.171,[],[1|2|LINK] [2|5|SUBJ] [3|5|AUX] [4|5|SUBJ] [5|0|ROOT] [6|5|JCT 7|5|PUNCT],[pro:rel|which] [pro:indef|one] [mod|should] [pro:sub|we] [v|read&ZERO] [adv|first ?],,,,,,,,,,MotherofLily_Lily020215b_334
335,Lily,Lily020215b,this one .,Lily,800.171,801.163,[],[1|2|DET] [2|0|INCROOT 3|2|PUNCT],[pro:dem|this] [pro:indef|one .],,,,,,,,,,LilyofLily_Lily020215b_335
336,Mother,Lily020215b,Frederick ?,Lily,801.163,801.865,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Frederick ?],,,,,,,,,,MotherofLily_Lily020215b_336
337,Lily,Lily020215b,&-um this .,Lily,801.865,804.4110000000001,[],[] [1|0|INCROOT 2|1|PUNCT],[] [pro:dem|this .],,,,,,,,,,LilyofLily_Lily020215b_337
338,Mother,Lily020215b,dandelion ?,Lily,804.4110000000001,808.511,[],[1|0|INCROOT 2|1|PUNCT],[n|dandelion ?],,,,,,,,,,MotherofLily_Lily020215b_338
339,Lily,Lily020215b,that's his daddy .,Lily,808.511,814.51,[],[1|2|SUBJ 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT],[pro:dem|that~cop|be&3S] [det:poss|his] [n|daddy .],,,,,,,,,,LilyofLily_Lily020215b_339
340,Mother,Lily020215b,on a sunny Saturday morning dandelion (t:t:trail off),Lily,0.0,0.0,[],[1|0|INCROOT] [2|6|DET] [3|6|MOD] [4|6|MOD] [5|6|MOD] [6|1|POBJ 7|1|PUNCT],[prep|on] [det:art|a] [adj|sun&dn-Y] [n:prop|Saturday] [n|morning] [n|dandelion (mt:trail off)],,,,,,,,,,MotherofLily_Lily020215b_340
341,Mother,Lily020215b,that's his daddy .,Lily,814.51,815.378,[],[1|2|SUBJ 2|0|ROOT] [3|4|MOD] [4|2|PRED 5|2|PUNCT],[pro:dem|that~cop|be&3S] [det:poss|his] [n|daddy .],,,,,,,,,,MotherofLily_Lily020215b_341
342,Mother,Lily020215b,you're right .,Lily,815.378,816.381,[],[1|3|SUBJ 2|3|AUX] [3|0|INCROOT 4|3|PUNCT],[pro:per|you~aux|be&PRES] [n|right .],,,,,,,,,,MotherofLily_Lily020215b_342
343,Mother,Lily020215b,Dandelion woke up stretched and yawned and jumped out of bed .,Lily,816.321,820.72,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|2|COMP] [5|4|CONJ] [6|5|COORD] [7|6|CONJ] [8|7|COORD] [9|8|JCT] [10|9|JCT] [11|10|POBJ 12|2|PUNCT],[n:prop|Dandelion] [v|wake&PAST] [adv|up] [v|stretch-PAST] [coord|and] [v|yawn-PAST] [coord|and] [v|jump-PAST] [adv|out] [prep|of] [n|bed .],,,,,,,,,,MotherofLily_Lily020215b_343
344,Mother,Lily020215b,after doing his daily exercises .,Lily,820.72,823.448,[],[1|0|INCROOT] [2|1|POBJ] [3|5|MOD] [4|5|MOD] [5|2|OBJ 6|1|PUNCT],[prep|after] [part|do-PRESP] [det:poss|his] [adj|daily] [n|exercise-PL .],,,,,,,,,,MotherofLily_Lily020215b_344
345,Mother,Lily020215b,Dandelion looked out of the window .,Lily,823.448,825.236,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|2|JCT] [5|6|DET] [6|4|POBJ 7|2|PUNCT],[n:prop|Dandelion] [v|look-PAST] [adv|out] [prep|of] [det:art|the] [n|window .],,,,,,,,,,MotherofLily_Lily020215b_345
346,Mother,Lily020215b,blinked his eyes and said I wonder if the mail has come .,Lily,825.32,828.858,[],[1|0|ROOT] [2|3|MOD] [3|1|OBJ] [4|1|CONJ] [5|4|COORD] [6|7|SUBJ] [7|5|COMP] [8|12|LINK] [9|10|DET] [10|12|SUBJ] [11|12|AUX] [12|7|COMP 13|1|PUNCT],[v|blink-PAST] [det:poss|his] [n|eye-PL] [coord|and] [v|say&PAST] [pro:sub|I] [v|wonder] [conj|if] [det:art|the] [n|mail] [aux|have&3S] [part|come&PASTP .],,,,,,,,,,MotherofLily_Lily020215b_346
347,Mother,Lily020215b,he put on his sweater and went outside to the mail box .,Lily,828.83,832.616,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|5|MOD] [5|3|POBJ] [6|2|CONJ] [7|6|COORD] [8|7|JCT] [9|7|JCT] [10|12|DET] [11|12|MOD] [12|9|POBJ 13|2|PUNCT],[pro:sub|he] [v|put&ZERO] [prep|on] [det:poss|his] [n|sweater] [coord|and] [v|go&PAST] [adv|outside] [prep|to] [det:art|the] [n|mail] [n|box .],,,,,,,,,,MotherofLily_Lily020215b_347
348,Mother,Lily020215b,there was a letter and it was written in fancy gold ink .,Lily,832.616,836.841,[],[1|2|SUBJ] [2|0|ROOT] [3|4|DET] [4|2|PRED] [5|8|LINK] [6|8|SUBJ] [7|8|AUX] [8|4|XMOD] [9|8|JCT] [10|12|MOD] [11|12|MOD] [12|9|POBJ 13|2|PUNCT],[pro:exist|there] [cop|be&PAST&13S] [det:art|a] [n|letter] [coord|and] [pro:per|it] [aux|be&PAST&13S] [part|write&PASTP] [prep|in] [n|fancy] [n|gold] [n|ink .],,,,,,,,,,MotherofLily_Lily020215b_348
349,Mother,Lily020215b,dear Dandelion you are invited to my tea and taffy party on Saturday afternoon at half passed three .,Lily,836.841,844.545,[],[1|5|LINK] [2|5|JCT] [3|5|SUBJ] [4|5|AUX] [5|0|ROOT] [6|5|JCT] [7|8|MOD] [8|6|POBJ] [9|8|CONJ] [10|11|MOD] [11|9|COORD] [12|11|NJCT] [13|12|POBJ] [14|13|OBJ] [15|14|NJCT] [16|15|POBJ] [17|14|XJCT] [18|17|OBJ 19|5|PUNCT],[adj|dear] [n:prop|Dandelion] [pro:per|you] [aux|be&PRES] [v|invite-PAST] [prep|to] [det:poss|my] [n|tea] [coord|and] [n|taffy] [n|party] [prep|on] [n:prop|Saturday] [n|afternoon] [prep|at] [n|half] [part|pass-PASTP] [det:num|three .],,,,,,,,,,MotherofLily_Lily020215b_349
350,Mother,Lily020215b,come as you are .,Lily,844.56,846.026,[],[1|0|ROOT] [2|1|JCT] [3|4|SUBJ] [4|2|POBJ 5|1|PUNCT],[v|come] [prep|as] [pro:per|you] [cop|be&PRES .],,,,,,,,,,MotherofLily_Lily020215b_350
