Record #,Speaker,Session,Orthography,Child,start_seconds,end_seconds,Situation,GRASP,Morphology,SpeechAct,ClauseType,UttGoals,SubQ,SubI,Comments,FollowUp?,TagType,ToAdults?,uttid
340,Mother,Lily020215a,do you remember ?,Lily,807.146,807.825,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT 4|3|PUNCT],[mod|do] [pro:per|you] [v|remember ?],,,,,,,,,,MotherofLily_Lily020215a_340
341,Lily,Lily020215a,yyy .,Lily,807.825,809.635,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_341
342,Mother,Lily020215a,that's Utah .,Lily,809.635,810.57,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that~cop|be&3S] [n:prop|Utah .],,,,,,,,,,MotherofLily_Lily020215a_342
343,Mother,Lily020215a,can you say Utah sweetie ?,Lily,810.57,812.128,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|3|OBJ] [5|4|COM 6|3|PUNCT],[mod|can] [pro:per|you] [v|say] [n:prop|Utah] [co|sweetie ?],,,,,,,,,,MotherofLily_Lily020215a_343
344,Lily,Lily020215a,yyy yyy .,Lily,812.128,816.171,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_344
345,Mother,Lily020215a,maybe we should learn a different one that one seems to be hard to say for you .,Lily,0.0,0.0,[],[1|4|JCT] [2|4|SUBJ] [3|4|AUX] [4|0|ROOT] [5|7|DET] [6|7|MOD] [7|4|OBJ] [8|10|LINK] [9|10|SUBJ] [10|7|CMOD] [11|12|INF] [12|10|XCOMP] [13|12|JCT] [14|15|INF] [15|12|XCOMP] [16|15|JCT] [17|16|POBJ 18|4|PUNCT],[adv|maybe] [pro:sub|we] [mod|should] [v|learn] [det:art|a] [adj|different] [pro:indef|one] [pro:rel|that] [pro:indef|one] [cop|seem-3S] [inf|to] [cop|be] [adv|hard] [inf|to] [v|say] [prep|for] [pro:per|you .],,,,,,,,,,MotherofLily_Lily020215a_345
346,Mother,Lily020215a,Utah .,Lily,816.195,817.946,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Utah .],,,,,,,,,,MotherofLily_Lily020215a_346
347,Mother,Lily020215a,let's see .,Lily,817.946,818.741,[],[1|0|ROOT 2|1|OBJ] [3|1|XCOMP 4|1|PUNCT],[v|let~pro:obj|us] [v|see .],,,,,,,,,,MotherofLily_Lily020215a_347
348,Mother,Lily020215a,how about we'll learn how about we go back to Vermont ?,Lily,818.741,821.813,[],[1|5|LINK] [2|5|JCT] [3|5|SUBJ 4|5|AUX] [5|0|ROOT] [6|9|LINK] [7|9|JCT] [8|9|SUBJ] [9|5|COMP] [10|9|JCT] [11|9|JCT] [12|11|POBJ 13|5|PUNCT],[adv:int|how] [adv|about] [pro:sub|we~mod|will] [v|learn] [adv:int|how] [adv|about] [pro:sub|we] [v|go] [adv|back] [prep|to] [n:prop|Vermont ?],,,,,,,,,,MotherofLily_Lily020215a_348
349,Mother,Lily020215a,Vermont is next to New Hampshire .,Lily,821.813,823.893,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|3|JCT] [5|4|POBJ] [6|4|POBJ 7|2|PUNCT],[n:prop|Vermont] [aux|be&3S] [adv|next] [prep|to] [n:prop|New] [n:prop|Hampshire .],,,,,,,,,,MotherofLily_Lily020215a_349
350,Mother,Lily020215a,Vermont .,Lily,823.893,825.598,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Vermont .],,,,,,,,,,MotherofLily_Lily020215a_350
351,Lily,Lily020215a,and what's that ?,Lily,825.643,828.158,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT],[coord|and] [pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,LilyofLily_Lily020215a_351
352,Mother,Lily020215a,that's New Mexico .,Lily,828.158,829.526,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED] [4|3|APP 5|2|PUNCT],[pro:dem|that~cop|be&3S] [n:prop|New] [n:prop|Mexico .],,,,,,,,,,MotherofLily_Lily020215a_352
353,Mother,Lily020215a,Colorado .,Lily,829.526,830.901,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Colorado .],,,,,,,,,,MotherofLily_Lily020215a_353
354,Mother,Lily020215a,Wyoming .,Lily,830.901,831.821,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Wyoming .],,,,,,,,,,MotherofLily_Lily020215a_354
355,Mother,Lily020215a,Montana .,Lily,831.821,833.113,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Montana .],,,,,,,,,,MotherofLily_Lily020215a_355
356,Mother,Lily020215a,Kansas .,Lily,833.113,835.796,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Kansas .],,,,,,,,,,MotherofLily_Lily020215a_356
357,Mother,Lily020215a,Nebraska .,Lily,835.796,836.886,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Nebraska .],,,,,,,,,,MotherofLily_Lily020215a_357
358,Mother,Lily020215a,South Dakota .,Lily,836.886,838.101,[],[1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT],[n:prop|South] [n:prop|Dakota .],,,,,,,,,,MotherofLily_Lily020215a_358
359,Mother,Lily020215a,North Dakota .,Lily,838.101,838.99,[],[1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT],[n:prop|North] [n:prop|Dakota .],,,,,,,,,,MotherofLily_Lily020215a_359
360,Lily,Lily020215a,and what's this ?,Lily,838.99,844.581,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT],[coord|and] [pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,LilyofLily_Lily020215a_360
361,Mother,Lily020215a,North Carolina .,Lily,844.581,845.611,[],[1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT],[n:prop|North] [n:prop|Carolina .],,,,,,,,,,MotherofLily_Lily020215a_361
362,Mother,Lily020215a,South Carolina .,Lily,845.611,847.253,[],[1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT],[n:prop|South] [n:prop|Carolina .],,,,,,,,,,MotherofLily_Lily020215a_362
363,Lily,Lily020215a,yyy .,Lily,847.253,848.848,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_363
364,Mother,Lily020215a,South Carolina .,Lily,848.848,849.876,[],[1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT],[n:prop|South] [n:prop|Carolina .],,,,,,,,,,MotherofLily_Lily020215a_364
365,Mother,Lily020215a,North Carolina .,Lily,849.876,851.31,[],[1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT],[n:prop|North] [n:prop|Carolina .],,,,,,,,,,MotherofLily_Lily020215a_365
366,Lily,Lily020215a,yyy .,Lily,851.31,852.828,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_366
367,Mother,Lily020215a,Tennessee .,Lily,852.828,853.92,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Tennessee .],,,,,,,,,,MotherofLily_Lily020215a_367
368,Lily,Lily020215a,and what's this ?,Lily,853.92,858.545,[],[1|3|LINK] [2|3|SUBJ 3|0|ROOT] [4|3|PRED 5|3|PUNCT],[coord|and] [pro:int|what~cop|be&3S] [pro:dem|this ?],,,,,,,,,,LilyofLily_Lily020215a_368
369,Mother,Lily020215a,do you remember what this one is ?,Lily,0.0,0.0,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|7|LINK] [5|6|DET] [6|7|SUBJ] [7|3|COMP 8|3|PUNCT],[mod|do] [pro:per|you] [v|remember] [pro:int|what] [pro:dem|this] [pro:indef|one] [cop|be&3S ?],,,,,,,,,,MotherofLily_Lily020215a_369
370,Lily,Lily020215a,yyy .,Lily,858.546,859.46,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_370
371,Mother,Lily020215a,Arkansas .,Lily,859.46,860.548,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Arkansas .],,,,,,,,,,MotherofLily_Lily020215a_371
372,Lily,Lily020215a,yyy .,Lily,860.548,861.453,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_372
373,Mother,Lily020215a,&mississ oh sorry Missouri .,Lily,861.453,863.156,[],[] [1|3|COM] [2|3|COM] [3|0|ROOT 4|3|PUNCT],[] [co|oh] [co|sorry] [n:prop|Missouri .],,,,,,,,,,MotherofLily_Lily020215a_373
374,Mother,Lily020215a,Iowa .,Lily,863.156,864.556,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Iowa .],,,,,,,,,,MotherofLily_Lily020215a_374
375,Mother,Lily020215a,do you remember who grew up in Iowa ?,Lily,864.556,866.453,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|5|SUBJ] [5|3|COMP] [6|5|JCT] [7|5|JCT] [8|7|POBJ 9|3|PUNCT],[mod|do] [pro:per|you] [v|remember] [pro:int|who] [v|grow&PAST] [adv|up] [prep|in] [n:prop|Iowa ?],,,,,,,,,,MotherofLily_Lily020215a_375
376,Lily,Lily020215a,David .,Lily,866.453,867.896,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|David .],,,,,,,,,,LilyofLily_Lily020215a_376
377,Mother,Lily020215a,David grew up in Iowa right .,Lily,867.896,869.658,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|2|JCT] [5|6|MOD] [6|4|POBJ 7|2|PUNCT],[n:prop|David] [v|grow&PAST] [adv|up] [prep|in] [n:prop|Iowa] [n|right .],,,,,,,,,,MotherofLily_Lily020215a_377
378,Mother,Lily020215a,that's Minnesota .,Lily,869.83,871.093,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that~cop|be&3S] [n:prop|Minnesota .],,,,,,,,,,MotherofLily_Lily020215a_378
379,Mother,Lily020215a,what's this one called ?,Lily,871.08,873.718,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|SUBJ] [5|2|PRED 6|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|this] [pro:indef|one] [v|call-PAST ?],,,,,,,,,,MotherofLily_Lily020215a_379
380,Lily,Lily020215a,&-um yyy .,Lily,873.718,876.721,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_380
381,Mother,Lily020215a,that's where they make the cheese .,Lily,876.721,877.855,[],[1|2|SUBJ 2|0|ROOT] [3|5|LINK] [4|5|SUBJ] [5|2|PRED] [6|7|DET] [7|5|OBJ 8|2|PUNCT],[pro:dem|that~cop|be&3S] [adv:int|where] [pro:sub|they] [v|make] [det:art|the] [n|cheese .],,,,,,,,,,MotherofLily_Lily020215a_381
382,Mother,Lily020215a,remember ?,Lily,877.855,878.676,[],[1|0|INCROOT 2|1|PUNCT],[co|remember ?],,,,,,,,,,MotherofLily_Lily020215a_382
383,Mother,Lily020215a,what's that one called ?,Lily,878.676,879.983,[],[1|2|SUBJ 2|0|ROOT] [3|5|DET] [4|5|SUBJ] [5|2|PRED 6|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that] [pro:indef|one] [v|call-PAST ?],,,,,,,,,,MotherofLily_Lily020215a_383
384,Lily,Lily020215a,Wisconsin .,Lily,879.93,881.458,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Wisconsin .],,,,,,,,,,LilyofLily_Lily020215a_384
385,Mother,Lily020215a,Wisconsin .,Lily,881.458,882.71,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Wisconsin .],,,,,,,,,,MotherofLily_Lily020215a_385
386,Mother,Lily020215a,right .,Lily,882.771,883.815,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,MotherofLily_Lily020215a_386
387,Mother,Lily020215a,maybe that's where they make your smoked gouda cheese .,Lily,883.815,886.043,[],[1|0|INCROOT] [2|6|LINK 3|6|AUX] [4|6|LINK] [5|6|SUBJ] [6|1|COMP] [7|10|MOD] [8|10|MOD] [9|10|MOD] [10|6|OBJ 11|1|PUNCT],[adv|maybe] [pro:rel|that~aux|be&3S] [pro:rel|where] [pro:sub|they] [v|make] [det:poss|your] [part|smoke-PASTP] [n|gouda] [n|cheese .],,,,,,,,,,MotherofLily_Lily020215a_387
388,Mother,Lily020215a,think so ?,Lily,886.043,886.396,[],[1|0|ROOT] [2|1|COM 3|1|PUNCT],[v|think] [co|so ?],,,,,,,,,,MotherofLily_Lily020215a_388
389,Lily,Lily020215a,yeah .,Lily,886.396,887.2909999999999,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020215a_389
390,Mother,Lily020215a,yeah .,Lily,887.293,888.06,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,MotherofLily_Lily020215a_390
391,Mother,Lily020215a,what a great state !,Lily,888.06,889.131,[],[1|4|LINK] [2|4|DET] [3|4|MOD] [4|0|INCROOT 5|4|PUNCT],[pro:int|what] [det:art|a] [adj|great] [n|state !],,,,,,,,,,MotherofLily_Lily020215a_391
392,Mother,Lily020215a,they make cheese .,Lily,889.131,890.9159999999999,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ 4|2|PUNCT],[pro:sub|they] [v|make] [n|cheese .],,,,,,,,,,MotherofLily_Lily020215a_392
393,Lily,Lily020215a,I make cheese with you .,Lily,890.9159999999999,894.731,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|JCT] [5|4|POBJ 6|2|PUNCT],[pro:sub|I] [v|make] [n|cheese] [prep|with] [pro:per|you .],,,,,,,,,,LilyofLily_Lily020215a_393
394,Mother,Lily020215a,oh my gosh should we go to Wisconsin and make cheese ?,Lily,894.731,897.628,[],[1|6|COM] [2|3|MOD] [3|6|COM] [4|6|AUX] [5|6|SUBJ] [6|0|ROOT] [7|6|JCT] [8|7|POBJ] [9|6|CONJ] [10|9|COORD] [11|10|OBJ 12|6|PUNCT],[co|oh] [det:poss|my] [co|gosh] [mod|should] [pro:sub|we] [v|go] [prep|to] [n:prop|Wisconsin] [coord|and] [v|make] [n|cheese ?],,,,,,,,,,MotherofLily_Lily020215a_394
395,Lily,Lily020215a,yeah .,Lily,897.628,897.948,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020215a_395
396,Mother,Lily020215a,okay .,Lily,897.948,898.843,[],[1|0|INCROOT 2|1|PUNCT],[co|okay .],,,,,,,,,,MotherofLily_Lily020215a_396
397,Mother,Lily020215a,we'll have_to tell daddy we're gonna make cheese .,Lily,898.843,901.708,[],[1|4|SUBJ 2|4|AUX] [3|4|AUX] [4|0|ROOT] [5|4|OBJ] [6|9|SUBJ 7|9|AUX] [8|9|AUX] [9|4|COMP] [10|9|OBJ 11|4|PUNCT],[pro:sub|we~mod|will] [mod:aux|have_to] [v|tell] [n|daddy] [pro:sub|we~aux|be&PRES] [mod:aux|gonna] [v|make] [n|cheese .],,,,,,,,,,MotherofLily_Lily020215a_397
398,CameraOperator,Lily020215a,wow she's good at that .,Lily,901.708,906.178,[],[1|3|COM] [2|3|SUBJ 3|0|ROOT] [4|3|PRED] [5|3|JCT] [6|5|POBJ 7|3|PUNCT],[co|wow] [pro:sub|she~cop|be&3S] [adj|good] [prep|at] [pro:dem|that .],,,,,,,,,,CameraOperatorofLily_Lily020215a_398
399,Mother,Lily020215a,she likes it actually .,Lily,0.0,0.0,[],[1|2|SUBJ] [2|0|ROOT] [3|2|OBJ] [4|2|JCT 5|2|PUNCT],[pro:sub|she] [v|like-3S] [pro:per|it] [adv|actual&dadj-LY .],,,,,,,,,,MotherofLily_Lily020215a_399
400,Lily,Lily020215a,what's that ?,Lily,906.178,908.566,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,LilyofLily_Lily020215a_400
401,Mother,Lily020215a,that's Kentucky .,Lily,908.566,910.19,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:dem|that~cop|be&3S] [n:prop|Kentucky .],,,,,,,,,,MotherofLily_Lily020215a_401
402,Mother,Lily020215a,you know what they have in Kentucky ?,Lily,910.19,911.625,[],[1|2|SUBJ] [2|0|ROOT] [3|5|LINK] [4|5|SUBJ] [5|2|COMP] [6|5|JCT] [7|6|POBJ 8|2|PUNCT],[pro:per|you] [v|know] [pro:int|what] [pro:sub|they] [v|have] [prep|in] [n:prop|Kentucky ?],,,,,,,,,,MotherofLily_Lily020215a_402
403,Mother,Lily020215a,they have some very big caves in Kentucky .,Lily,911.625,913.833,[],[1|2|SUBJ] [2|0|ROOT] [3|6|QUANT] [4|5|JCT] [5|6|MOD] [6|2|OBJ] [7|6|NJCT] [8|7|POBJ 9|2|PUNCT],[pro:sub|they] [v|have] [qn|some] [adv|very] [adj|big] [n|cave-PL] [prep|in] [n:prop|Kentucky .],,,,,,,,,,MotherofLily_Lily020215a_403
404,Mother,Lily020215a,caves are kind of like tunnels .,Lily,913.833,915.623,[],[1|2|SUBJ] [2|0|ROOT] [3|2|PRED] [4|3|NJCT] [5|6|COM] [6|4|POBJ 7|2|PUNCT],[n|cave-PL] [cop|be&PRES] [n|kind] [prep|of] [co|like] [n|tunnel-PL .],,,,,,,,,,MotherofLily_Lily020215a_404
405,Lily,Lily020215a,yyy yyy in tunnels I think .,Lily,915.623,920.385,[],[] [] [1|4|JCT] [2|1|POBJ] [3|4|SUBJ] [4|0|ROOT 5|4|PUNCT],[] [] [prep|in] [n|tunnel-PL] [pro:sub|I] [v|think .],,,,,,,,,,LilyofLily_Lily020215a_405
406,Mother,Lily020215a,right .,Lily,920.385,921.15,[],[1|0|INCROOT 2|1|PUNCT],[co|right .],,,,,,,,,,MotherofLily_Lily020215a_406
407,Lily,Lily020215a,yyy puppies in it .,Lily,921.701,924.321,[],[] [1|0|INCROOT] [2|1|JCT] [3|2|POBJ 4|1|PUNCT],[] [n|puppy-PL] [prep|in] [pro:per|it .],,,,,,,,,,LilyofLily_Lily020215a_407
408,Mother,Lily020215a,are there puppies in it ?,Lily,924.321,925.823,[],[1|0|ROOT] [2|1|JCT] [3|2|POBJ] [4|3|NJCT] [5|4|POBJ 6|1|PUNCT],[cop|be&PRES] [adv|there] [n|puppy-PL] [prep|in] [pro:per|it ?],,,,,,,,,,MotherofLily_Lily020215a_408
409,Lily,Lily020215a,yyy yyy yyy washing .,Lily,925.823,932.348,[],[] [] [] [1|0|INCROOT 2|1|PUNCT],[] [] [] [part|wash-PRESP .],,,,,,,,,,LilyofLily_Lily020215a_409
410,Mother,Lily020215a,washing ?,Lily,932.35,933.5,[],[1|0|INCROOT 2|1|PUNCT],[part|wash-PRESP ?],,,,,,,,,,MotherofLily_Lily020215a_410
411,Lily,Lily020215a,what's &-um this ?,Lily,933.5,937.785,[],[1|2|SUBJ 2|0|ROOT] [] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [] [pro:dem|this ?],,,,,,,,,,LilyofLily_Lily020215a_411
412,Mother,Lily020215a,oh you know what that is .,Lily,937.785,938.996,[],[1|3|COM] [2|3|SUBJ] [3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|COMP 7|3|PUNCT],[co|oh] [pro:per|you] [v|know] [pro:int|what] [pro:dem|that] [cop|be&3S .],,,,,,,,,,MotherofLily_Lily020215a_412
413,Mother,Lily020215a,what's that ?,Lily,938.996,939.835,[],[1|2|SUBJ 2|0|ROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what~cop|be&3S] [pro:dem|that ?],,,,,,,,,,MotherofLily_Lily020215a_413
414,Lily,Lily020215a,Washington .,Lily,939.835,941.016,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Washington .],,,,,,,,,,LilyofLily_Lily020215a_414
415,Mother,Lily020215a,Washington State .,Lily,941.016,942.508,[],[1|2|SUBJ] [2|0|INCROOT 3|2|PUNCT],[n:prop|Washington] [n:prop|State .],,,,,,,,,,MotherofLily_Lily020215a_415
416,Lily,Lily020215a,Washington .,Lily,942.508,944.546,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Washington .],,,,,,,,,,LilyofLily_Lily020215a_416
417,Mother,Lily020215a,Washington right .,Lily,944.546,946.196,[],[1|2|MOD] [2|0|INCROOT 3|2|PUNCT],[n:prop|Washington] [n|right .],,,,,,,,,,MotherofLily_Lily020215a_417
418,Mother,Lily020215a,sounds like washing .,Lily,946.196,947.293,[],[1|0|INCROOT] [2|1|NJCT] [3|2|POBJ 4|1|PUNCT],[n|sound-PL] [prep|like] [n:gerund|wash-PRESP .],,,,,,,,,,MotherofLily_Lily020215a_418
419,Lily,Lily020215a,mom .,Lily,947.261,950.633,[],[1|0|INCROOT 2|1|PUNCT],[n|mom .],,,,,,,,,,LilyofLily_Lily020215a_419
420,Lily,Lily020215a,&-um what's yyy &-um &-um (t:t:trail off),Lily,950.633,957.53,[],[] [1|2|LINK 2|0|ROOT] [] [] [3|2|PUNCT],[] [pro:int|what~aux|be&3S] [] [] [(mt:trail off)],,,,,,,,,,LilyofLily_Lily020215a_420
421,Mother,Lily020215a,do you know what they have in Washington State ?,Lily,0.0,0.0,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|6|LINK] [5|6|SUBJ] [6|3|PUNCT] [7|6|JCT] [8|7|POBJ] [9|6|INCROOT 10|9|PUNCT],[mod|do] [pro:per|you] [v|know] [pro:int|what] [pro:sub|they] [v|have] [prep|in] [n:prop|Washington] [n:prop|State ?],,,,,,,,,,MotherofLily_Lily020215a_421
422,Lily,Lily020215a,yyy .,Lily,957.53,959.18,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_422
423,Mother,Lily020215a,they have some very good coffee .,Lily,959.18,961.053,[],[1|2|SUBJ] [2|0|ROOT] [3|6|QUANT] [4|5|JCT] [5|6|MOD] [6|2|OBJ 7|2|PUNCT],[pro:sub|they] [v|have] [qn|some] [adv|very] [adj|good] [n|coffee .],,,,,,,,,,MotherofLily_Lily020215a_423
424,Lily,Lily020215a,and what's yyy you daddy lives ?,Lily,961.053,967.101,[],[1|6|LINK] [2|6|MOD 3|2|POSS] [] [4|6|MOD] [5|6|MOD] [6|0|ROOT 7|6|PUNCT],[coord|and] [pro:int|what~poss|s] [] [pro:per|you] [n|daddy] [n|life-PL ?],,,,,,,,,,LilyofLily_Lily020215a_424
425,Mother,Lily020215a,but does daddy live in Oregon ?,Lily,967.101,968.855,[],[1|3|LINK] [2|3|AUX] [3|0|INCROOT] [4|3|POSTMOD] [5|4|JCT] [6|5|POBJ 7|3|PUNCT],[conj|but] [mod|do&3S] [n|daddy] [adj|live] [prep|in] [n:prop|Oregon ?],,,,,,,,,,MotherofLily_Lily020215a_425
426,Lily,Lily020215a,yeah .,Lily,968.855,969.765,[],[1|0|INCROOT 2|1|PUNCT],[co|yeah .],,,,,,,,,,LilyofLily_Lily020215a_426
427,Mother,Lily020215a,really ?,Lily,969.765,970.55,[],[1|0|INCROOT 2|1|PUNCT],[adv|real&dadj-LY ?],,,,,,,,,,MotherofLily_Lily020215a_427
428,Lily,Lily020215a,yes .,Lily,970.55,971.976,[],[1|0|INCROOT 2|1|PUNCT],[co|yes .],,,,,,,,,,LilyofLily_Lily020215a_428
429,Mother,Lily020215a,interesting .,Lily,971.976,973.12,[],[1|0|INCROOT 2|1|PUNCT],[part|interest-PRESP .],,,,,,,,,,MotherofLily_Lily020215a_429
430,Mother,Lily020215a,excuse you .,Lily,973.12,973.968,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|excuse] [pro:per|you .],,,,,,,,,,MotherofLily_Lily020215a_430
431,Lily,Lily020215a,what yyy daddy live ?,Lily,973.968,977.546,[],[1|2|MOD] [] [2|0|INCROOT] [3|2|PRED 4|2|PUNCT],[pro:int|what] [] [n|daddy] [adj|live ?],,,,,,,,,,LilyofLily_Lily020215a_431
432,Mother,Lily020215a,daddy lives with us in Rhode Island .,Lily,977.546,979.368,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|3|POBJ] [5|2|JCT] [6|5|POBJ] [7|2|APP 8|2|PUNCT],[n|daddy] [v|live-3S] [prep|with] [pro:obj|us] [prep|in] [n:prop|Rhode] [n:prop|Island .],,,,,,,,,,MotherofLily_Lily020215a_432
433,Lily,Lily020215a,and yyy and I live yyy with you in Washington State .,Lily,979.443,989.44,[],[1|4|LINK] [] [2|4|LINK] [3|4|SUBJ] [4|0|ROOT] [] [5|4|JCT] [6|5|POBJ] [7|6|JCT] [8|7|POBJ] [9|7|POBJ 10|4|PUNCT],[coord|and] [] [coord|and] [pro:sub|I] [v|live] [] [prep|with] [pro:per|you] [prep|in] [n:prop|Washington] [n:prop|State .],,,,,,,,,,LilyofLily_Lily020215a_433
434,Mother,Lily020215a,xxx .,Lily,0.0,0.0,[],[],[],,,,,,,,,,MotherofLily_Lily020215a_434
435,Mother,Lily020215a,you live with me in Washington State ?,Lily,989.44,990.771,[],[1|2|SUBJ] [2|0|ROOT] [3|2|JCT] [4|3|POBJ] [5|2|JCT] [6|5|POBJ] [7|2|APP 8|2|PUNCT],[pro:per|you] [v|live] [prep|with] [pro:obj|me] [prep|in] [n:prop|Washington] [n:prop|State ?],,,,,,,,,,MotherofLily_Lily020215a_435
436,Mother,Lily020215a,because what does mommy like to drink ?,Lily,990.771,992.346,[],[1|4|LINK] [2|4|MOD] [3|4|AUX] [4|0|ROOT] [5|4|COM] [6|7|INF] [7|4|XCOMP 8|4|PUNCT],[conj|because] [pro:int|what] [mod|do&3S] [n|mommy] [co|like] [inf|to] [v|drink ?],,,,,,,,,,MotherofLily_Lily020215a_436
437,Lily,Lily020215a,coffee .,Lily,992.346,995.941,[],[1|0|INCROOT 2|1|PUNCT],[n|coffee .],,,,,,,,,,LilyofLily_Lily020215a_437
438,Mother,Lily020215a,coffee .,Lily,993.815,994.325,[],[1|0|INCROOT 2|1|PUNCT],[n|coffee .],,,,,,,,,,MotherofLily_Lily020215a_438
439,Mother,Lily020215a,do you remember what this big whole thing is up here ?,Lily,997.503,1000.236,[],[1|3|AUX] [2|3|SUBJ] [3|0|ROOT] [4|9|LINK] [5|8|DET] [6|8|MOD] [7|8|MOD] [8|9|SUBJ] [9|3|COMP] [10|9|JCT] [11|9|JCT 12|3|PUNCT],[mod|do] [pro:per|you] [v|remember] [pro:int|what] [pro:dem|this] [adj|big] [adj|whole] [n|thing] [cop|be&3S] [adv|up] [adv|here ?],,,,,,,,,,MotherofLily_Lily020215a_439
440,Lily,Lily020215a,yyy .,Lily,1000.236,1001.155,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_440
441,Mother,Lily020215a,remember that ?,Lily,1001.155,1002.033,[],[1|0|ROOT] [2|1|OBJ 3|1|PUNCT],[v|remember] [pro:dem|that ?],,,,,,,,,,MotherofLily_Lily020215a_441
442,Lily,Lily020215a,yyy .,Lily,1002.033,1003.048,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_442
443,Mother,Lily020215a,Canada .,Lily,1003.048,1004.263,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Canada .],,,,,,,,,,MotherofLily_Lily020215a_443
444,Lily,Lily020215a,yyy .,Lily,1004.263,1006.048,[],[],[],,,,,,,,,,LilyofLily_Lily020215a_444
445,Mother,Lily020215a,Canada .,Lily,1006.048,1007.313,[],[1|0|INCROOT 2|1|PUNCT],[n:prop|Canada .],,,,,,,,,,MotherofLily_Lily020215a_445
